"Racing Olešná ""A""";;;35;147
"Racing Olešná ""B""";;;0;80
"SK Valašského království";;;63;92
"SKP Opava";;;28;36,8
"skvelakola.cz";;;105,2;137
"Team Forman Cinelli";;;44;141,6
"TJ TŽ Tøinec";;;30,4;152,4
"Triatlon klub Ostrava";;;70;143
"YOGI Racing Ostrava 1";;;118;160,8
"YOGI Racing Ostrava 2";;;26;78,6
